「リスク・リターン特性の改善」を数値で評価する指標として、{{c1::シャープ・レシオ}}が再び登場する。	[Definition] シャープ・レシオの役割
なお、右辺の $\frac{\rho_{QP} \cdot \sigma_Q}{\sigma_P}$ は、$R_Q$ を $R_P$ に回帰して得られた回帰係数だから、：$$\beta_Q = \frac{{{c1::\rho_{QP}}} \cdot {{c2::\sigma_Q}}}{{{c3::\sigma_P}}}$$	[Formula] なお、右辺の $\frac{\rho_{QP} \cdot \sigma_Q}{\sigma_P}$ は、$R_Q$ を $R_P$ に回帰して得られた回帰係数だから、
ベータの算出ミス：$$\beta_Q = {{c1::\rho_{QP}}} \cdot \frac{{{c2::\sigma_Q}}}{{{c3::\sigma_P}}}$$	[Formula] ベータの算出ミス
新しい資産（Q）のシャープ比が、既存ポートフォリオ（P）のシャープ比に「{{c1::相関係数}}」を掛けたものより大きければ、組み入れる価値があります。	[Definition] オルタナティブ投資の組み入れ条件
もし相関が低い（$\rho$ が小さい）場合、Q自体のシャープ比が低くても、{{c1::分散効果}}によってポートフォリオ全体の質を改善できることを示唆しています。	[Causality] 相関が低い場合のオルタナティブ投資のメリット
ブレーク・イーブン・リターンとは、新しい資産に{{c1::最低限必要なリターン（ハードル・レート）}}を示している。	[Definition] ブレーク・イーブン・リターンの意味
回帰係数 $\beta_Q$ を用いたオルタナティブ投資の組み入れ条件 $R_Q > R_f + \beta_Q (R_P - R_f)$ は、{{c1::CAPMの証券市場線（SML）}}に似た形をしており、既存ポートフォリオのリスクに対する見返りとして妥当なリターンを超えているかを判定しています。	[Definition] オルタナティブ投資組み入れ条件とCAPM
相関係数がマイナスの場合、新規資産のリターンが低くても組み入れ条件を満たしやすくなるのは、右辺が{{c1::負（または極めて小さく）}}なるためである。	[Causality] 相関係数がマイナスの場合のオルタナティブ投資
相関係数が負の場合に新規資産のリターンが低くても組み入れ条件を満たしやすくなる効果を「{{c1::究極の分散効果}}」という。	[Definition] 究極の分散効果
「オルタナティブ資産のリターンは伝統的資産より低いが、なぜ組み入れる意義があるのか？」という問いに対し、「{{c1::相関係数が低い}}ため、{{c2::エルトン・グルーバー・レンツラーの条件}}を満たし、{{c3::ポートフォリオ全体のシャープ比を向上させる}}から」と回答できると非常に強力です。	[Parallel] オルタナティブ資産を組み入れる意義（論述）
$\beta_Q = \rho_{QP} \cdot \frac{\sigma_Q}{\sigma_P}$ の計算において、分子分母を逆にするミスが多発するが、正しい覚え方は「{{c1::説明したい方（Q）が分子}}」である。	[Definition] ベータ（$\beta_Q$）の計算における注意点
カバーなし金利パリティ（UIP）では、将来の為替予約を行わない場合、投資家は「{{c1::将来の予想為替レート $E[S_T]$}}」に基づいて判断する。	[Definition] カバーなし金利パリティの判断基準
カバーなし金利パリティ（UIP）の理論上、高金利通貨の金利優位性は、その通貨が将来{{c1::減価（安くなる）}}という期待によって相殺される。	[Causality] UIPの理論的帰結
カバーなし金利パリティ（UIP）の実証テストにおいて、理論通りであれば回帰係数 $\beta$ は{{c1::1}}となる。	[Definition] UIP実証テストの理論値
カバーなし金利パリティ（UIP）の実証テストでは、現実には回帰係数 $\beta$ が{{c1::1より小さい、あるいはマイナス}}になることが多く、この現象を{{c2::フォワード・プレミアム・パズル}}と呼ぶ。	[Definition] フォワード・プレミアム・パズル
カバーなし金利パリティ（UIP）の実証テストで $\hat{\beta} < 0$ となることが多い事実は、「高金利通貨は理論とは逆に、さらに{{c1::増価（高くなる）}}傾向がある」ことを示唆している。	[Causality] $\hat{\beta} < 0$ の意味
低金利通貨で借りて高金利通貨で運用する「通貨キャリートレード」が収益を上げやすい統計的な理由の一つは、UIPの実証テストで{{c1::高金利通貨が理論とは逆に増価する傾向}}があるためである。	[Causality] 通貨キャリートレードが収益を上げやすい理由
カバー付き金利パリティ（CIP）は{{c1::為替予約}}を用いるのに対し、カバーなし金利パリティ（UIP）は{{c2::予想レート}}を用いる。また、CIPは現実の市場で{{c3::ほぼ常に成立}}するが、UIPは現実には{{c4::成立しないことが多い}}。	[Contrast] CIPとUIPの対比
カバーなし金利パリティ（UIP）の実証テストにおいて「$\beta=1$ という仮定が棄却される」ことは、{{c1::金利差で将来の為替変動を完全に説明することはできない}}ことを意味する。	[Definition] UIP実証テストにおける$\beta=1$仮定の棄却の意味
カバーなし金利パリティ（UIP）が成立しない理由の一つとして、「投資家が為替変動リスクをとるための報酬である{{c1::リスク・プレミアム}}を要求しているから」という説明がある。	[Causality] UIPが成立しない理由
「将来の予想レート $E[S_T]$ が現在のフォワードレート $F_t$ と一致する」という仮定を{{c1::フォワード・パリティ}}という。	[Definition] フォワード・パリティの定義
高金利通貨（例えば米ドル）で運用して高い利息を得ても、その分、将来の為替予約価格（先物為替レート $F_0$）は現物レート $S_0$ よりも{{c1::安くなります}}。結果として、為替の損が金利の得を打ち消し、低金利通貨（円）で運用した場合と{{c2::同じ収益に落ち着きます}}。	[Causality] カバー付き金利パリティの直感的な意味
実務や計算の初期段階では、分数の形ではなく「金利差が{{c1::為替のフォワード・スプレッド（乖離）}}に等しい」という近似式がよく使われます。	[Definition] カバー付き金利パリティの近似式
将来の為替レートを「{{c1::為替予約}}」などで{{c2::確定させている}}状態を指します。	[Definition] 「カバー付き」の意味
予約をしない場合は「{{c1::カバーなし金利パリティ}}」と呼ばれ、{{c2::期待収益率}}の議論になります。	[Contrast] カバーなし金利パリティ
試験では、このパリティ式が崩れている数値が提示され、「どのように取引すれば利益が得られるか（{{c1::裁定戦略}}）」を答えさせる問題が出ます。	[Definition] 裁定機会を探す問題
公式 $>$ 市場価格の場合、{{c1::円運用が有利（{{c2::円で借りてドルで運用し、為替予約}}）}}。	[Causality] 裁定戦略（公式 > 市場価格）
公式 $<$ 市場価格の場合、{{c1::ドル運用が有利}}。	[Causality] 裁定戦略（公式 < 市場価格）
外貨建て資産への投資において、為替ヘッジをかける際のコストは「{{c1::内外金利差}}」にほぼ等しくなります。	[Definition] 為替ヘッジコストの算出
ポートフォリオ・マネジメントの問題で「為替ヘッジ付き外債投資の期待収益率」を問われた場合、{{c1::外債利回り － 内外金利差}} で計算することを覚えておきましょう。	[Definition] 為替ヘッジ付き外債投資の期待収益率
金利が年率で与えられている場合、ヘッジ期間（例：3ヶ月）に合わせて {{c1::$rac{90}{360}$ などの期間調整}}を行うのを忘れないでください。	[Sequential] 金利の期間調整
「1ドル＝150円」という邦貨建て表示の場合、公式の $S$ や $F$ は{{c1::そのままの数値を使えます}}。	[Parallel] $S_0$ と $F_0$ の表示方法（邦貨建て）
米ドル建て表示（1円＝0.0067ドル）の場合は{{c1::分母分子が逆転する}}ため、定義に注意が必要です。	[Parallel] $S_0$ と $F_0$ の表示方法（米ドル建て）
デット・サービス・レシオ (DSR) は、外貨を稼ぐ力（輸出額）に対して、どれだけの外貨が{{c1::借金の返済（元金＋利息）}}に消えていくかを示します。	[Definition] デット・サービス・レシオ (DSR) の意味
デット・サービス・レシオ (DSR) が高いほど、輸出が落ち込んだ際に{{c1::デフォルト（債務不履行）}}に陥る危険性が高くなります。	[Causality] デット・サービス・レシオ (DSR) とリスク
デット・サービス・レシオ (DSR) は、一般的に{{c1::$20\%$}}を超えると警戒水準と言われます。	[Definition] デット・サービス・レシオ (DSR) の警戒水準
経常赤字・GDP比率は、国の経済規模（GDP）に対して、どれだけ海外に{{c1::支払い超過（経常赤字）}}が生じているかを示します。	[Definition] 経常赤字・GDP比率の意味
経常赤字は「{{c1::海外からの借金}}」や「{{c2::資産の切り崩し}}」で賄う必要があります。	[Parallel] 経常赤字の補填方法
経常赤字・GDP比率が高い状態が続くと、{{c1::通貨下落のリスク（通貨危機）}}や{{c2::資本流出のリスク}}が高まります。	[Parallel] 経常赤字・GDP比率が高い状態が続くリスク
「カントリー・アロケーション」を採用する際、{{c1::どの国のウェイトを落とすべきか}}の根拠として、デット・サービス・レシオや経常赤字・GDP比率などの指標が悪化していることが論述の材料になります。	[Causality] カントリー・アロケーション戦略における指標の活用
デット・サービス・レシオや経常赤字・GDP比率などのカントリー・リスク指標は、{{c1::低いほうがリスクが小さい}}という基本があります。	[Definition] カントリー・リスク指標の基本原則
経常赤字・GDP比率が高い国において急激な資本流出が起きた場合のメカニズムは、経常赤字の補填ができなくなる $\rightarrow$ {{c1::通貨が暴落する}} $\rightarrow$ {{c2::外貨建て債務の返済負担（実質ベース）が激増する}}、という負の連鎖です。	[Sequential] 経常赤字・GDP比率が高い国での通貨危機メカニズム
カントリー・リスクの判断では、デット・サービス・レシオや経常赤字・GDP比率に加えて、「{{c1::外貨準備高}}」や「{{c2::対外純資産}}」などのデータも提示されることがあります。	[Parallel] カントリー・リスク判断で用いられる他の指標
第2次試験では、{{c1::多角的な視点から「カントリー・リスク」を定義させる}}のが特徴です。	[Definition] 第2次試験におけるカントリー・リスクの問われ方
キャリー（Carry）は、主に「{{c1::クーポン収入}}」を指し、投資期間中に確実に得られる収益（{{c2::インカム・ゲイン}}）である。	[Definition] キャリーの定義
ロールダウン（Roll-down）とは、時間が経過して残存期間が短くなることで、より{{c1::低い利回り}}が適用され、債券価格が{{c2::上昇}}することによる収益（{{c3::キャピタル・ゲイン}}）である。	[Definition] ロールダウンの定義
イールド・カーブが{{c1::右上がり（順イールド）}}であるほど、ロールダウン効果は{{c2::大きく}}なる。	[Causality] ロールダウン効果とイールド・カーブ
ロールダウン・ゲインを最も効率的に獲得するには、イールド・カーブの「{{c1::傾きが最も急な部分}}」にある債券に投資する。	[Causality] ロールダウン・ゲインの最大化
一般に「ローリング・イールド」は「{{c1::キャリー}} ＋ {{c2::ロールダウン}}」と捉え、特に「{{c3::イールド・カーブ不変}}」の条件下での収益を指す。	[Definition] ローリング・イールドの定義
順イールド（右上がり）環境下で、イールド・カーブが変化しない場合、1年後の保有期間利回りと当初の最終利回り（YTM）の関係は「{{c1::保有期間利回り ＞ 最終利回り}}」となる（{{c2::ロールダウン・ゲイン}}が加算されるため）。	[Causality] 順イールド環境下での保有期間利回りと最終利回り
割引債のケースにおいて、「保有期間利回り ＝ {{c1::フォワード・レート}}」となる。	[Causality] 割引債における保有期間利回りとフォワード・レート
順イールドでは常に「{{c1::フォワード・レート ＞ スポット・レート}}」の関係がある。	[Causality] 順イールドにおけるフォワード・レートとスポット・レートの関係
1年後の債券価格を計算する際、1年経過しているため「{{c1::残存期間を1年減らした後の利回り}}」をイールド・カーブから読み取って計算する必要がある。	[Causality] 1年後の債券価格計算時の利回り適用
証券化商品における外部的補完とは、{{c1::銀行や保証会社による保証、L/C（信用状）}}などが該当し、証券化商品自体の質に保証会社の信用力が「{{c2::上乗せ}}」されることである。	[Definition] 外部的補完
内部的補完（優先劣後構造）とは、資産が生み出すキャッシュフローを、受け取る順位（{{c1::トランチ}}）に分ける手法である。	[Definition] 内部的補完（優先劣後構造）
優先（Senior）トランチは、キャッシュフローを{{c1::最初に}}支払いを受ける。リスクが{{c2::低い}}ため利回りは{{c3::低い}}が、{{c4::高い格付け（AAAなど）}}が得やすい。	[Definition] 優先（Senior）トランチ
劣後（Junior/Equity）トランチは、{{c1::損失を最初に負担する「クッション」}}の役割を果たす。リスクが{{c2::非常に高い}}分、{{c3::高い期待利回り}}が設定される。	[Definition] 劣後（Junior/Equity）トランチ
優先劣後構造を作っても、資産全体の合計リスク（パイの大きさ）は{{c1::不変}}である。これは「{{c2::MM理論（資本構造の無関連性）}}」の応用であり、リスクを「{{c3::消す}}」のではなく、一部に「{{c4::集約}}」させているだけである。	[Causality] 優先劣後構造とMM理論
外部の投資家に売却できない「非常にリスキーな劣後部分」を、オリジネーター自身が保有し続けることを「{{c1::ファースト・ロス（初動損失）負担}}」と呼ぶ。	[Definition] ファースト・ロス（初動損失）負担
ファースト・ロス（初動損失）負担は、オリジネーターが審査を適切に行うための{{c1::インセンティブ（モラルハザード防止）}}としても機能する。	[Causality] ファースト・ロス負担の機能
超過担保（Over-collateralization）とは、発行する証券の額面よりも、裏付けとなる資産（ローンなど）の額面を{{c1::大きく}}設定することで、{{c2::多少のデフォルトが発生しても投資家への支払いを守る}}手法である。	[Definition] 超過担保（Over-collateralization）
支払いの優先順位が決まっている構造を「{{c1::ウォーターフォール（滝）}}」と呼び、{{c2::上から順に水が満たされるように支払われ}}、損失は{{c3::下から順に削られていく}}。	[Definition] キャッシュフロー・ウォーターフォール
セーフティ・クッションとは、現在のポートフォリオの時価と、将来の目標額を確保するために必要な最低限の資産（フロア）との{{c1::差額}}を指します。	[Definition] セーフティ・クッションの定義
セーフティ・クッションがある限り、ファンドマネージャーはリスクを取って超過収益を狙う{{c1::アクティブ運用}}が許されます。	[Causality] セーフティ・クッションとアクティブ運用
フロア（Floor）とは、負債の支払いなどの目標を達成するために必要な{{c1::現在価値}}です。	[Definition] フロア（Floor）の定義
市場金利が上昇すればフロアは{{c1::下がり}}、金利が低下すればフロアは{{c2::上昇}}します。	[Causality] 金利とフロアの変動
ポートフォリオの時価が{{c1::フロアまで低下}}した場合、ただちにアクティブ運用を停止し、資産と負債のデュレーションを一致させる「{{c2::イミュニゼーション}}」へと移行します。	[Sequential] トリガー（切り替え）の条件と行動
ポートフォリオの時価がフロアまで低下しイミュニゼーションへ移行することで、当初の最低目標の達成を{{c1::確実に}}します。	[Causality] イミュニゼーション移行の目的
「コンティンジェント（Contingent）」は「{{c1::条件付きの}}」という意味です。	[Definition] コンティンジェントの意味
コンティンジェント・イミュニゼーション戦略は、「{{c1::特定の条件（フロア到達）まではアクティブに動く}}」という仕組みです。	[Definition] コンティンジェント・イミュニゼーションの仕組み
CPPI（Constant Proportion Portfolio Insurance）とコンティンジェント・イミュニゼーションは、{{c1::クッションを利用したリスクテイク}}という基本的な考え方が似ています。	[Parallel] CPPIとコンティンジェント・イミュニゼーションの類似点
コンティンジェント・イミュニゼーションは「{{c1::債券の金利リスク管理（イミュニゼーション）}}」に特化した文脈で登場します。	[Contrast] CPPIとコンティンジェント・イミュニゼーションの相違点
金利上昇は債券価格を{{c1::下落}}させますが、同時にフロア（将来の目標額を現在価値に割り戻した額）も{{c2::低下}}させます。	[Parallel] 金利上昇が債券価格とフロアに与える影響
セーフティ・クッションが大きいほど、より高い{{c1::デュレーション・ミスマッチ（金利予測に基づくリスクテイク）}}が許容されます。	[Causality] セーフティ・クッションとアクティブ運用の自由度
セーフティ・クッションが薄くなると、{{c1::パッシブに近い運用}}を余儀なくされます。	[Causality] セーフティ・クッションと運用スタイルの関係
実効デュレーションの計算：$$D_{eff} = \frac{P_- - P_+}{2 \times {{c1::P_0}} \times {{c2::\Delta}} {{c3::y}}}$$	[Formula] 実効デュレーションの計算
コーラブル債において、ある一定の金利水準を下回ると、発行体が繰上償還を行う権利を行使するため、価格がそれ以上上がりにくくなる「{{c1::価格上昇が頭打ちになる現象}}」をグラフで表すと、曲線が下に凹む形になるため、ネガティブ・コンベキシティと呼ぶ。	[Definition] ネガティブ・コンベキシティ
ネガティブ・コンベキシティとは、価格上昇が頭打ちになる現象をグラフで表すと、曲線が{{c1::下に凹む}}形になることである。	[Definition] ネガティブ・コンベキシティ
繰上償還によって将来のキャッシュフローが変化する債券のリスク測定には、通常のマコーレー・デュレーションではなく、{{c1::金利変化に伴うキャッシュフローの変動を考慮した}}「実効デュレーション」を用いる。	[Definition] 実効デュレーション
金利低下局面における通常の債券の価格変化は、金利低下に伴い、デュレーションは{{c1::長く}}なり、価格は{{c2::大きく上昇}}する。	[Parallel] 金利低下時の債券の挙動（通常の債券）
金利低下局面におけるコーラブル債の価格変化は、金利低下に伴い、繰上償還リスクが高まるため、デュレーションは{{c1::短く}}なり、価格上昇は{{c2::限定的}}となる。	[Parallel] 金利低下時の債券の挙動（コーラブル債）
金利低下局面において、コーラブル債は繰上償還リスクが高まるため、デュレーションは{{c1::短くなる}}。	[Causality] 金利低下とコーラブル債のデュレーション
コーラブル債の実効デュレーションの計算において、金利低下時の価格上昇（$P_-$）が抑えられるため、分子の差が{{c1::小さく}}なり、結果としてデュレーションが{{c2::低下する}}。	[Causality] コーラブル債の実効デュレーションの計算
コーラブル債の価格は「{{c1::普通社債の価格}} － {{c2::コール・オプションの価値}}」という関係式で表される。	[Parallel] コーラブル債の価格構成
金利が低下すると、発行体が持つコール・オプションの価値が{{c1::上がる}}ため、投資家が受け取るコーラブル債の価格は{{c2::押し下げられる}}。	[Causality] 金利低下とコーラブル債価格
投資家が「{{c1::早期償還を請求できる権利}}」を持つ債券をプッタブル債という。	[Definition] プッタブル債
プッタブル債は金利上昇時に投資家が権利を行使するため、金利上昇局面でデュレーションが{{c1::短くなる（下落を抑える）}}特性がある。	[Causality] プッタブル債の金利上昇時の挙動
プッタブル債は、金利上昇局面でデュレーションが短くなる特性により、{{c1::ポジティブ・コンベキシティがさらに強化}}される。	[Definition] プッタブル債のコンベキシティ
> **プットのデルタ ＝ コールのデルタ － 1**：$$\Delta_P = {{c1::\Delta_C}} - 1$$	[Formula] > **プットのデルタ ＝ コールのデルタ － 1**
デルタの関係性の導出：$$C - P = {{c1::S}} - {{c2::Ke}}^{-rT}$$	[Formula] デルタの関係性の導出
コールのデルタとプットのデルタの関係は、プット・コール・パリティ式を原資産価格 $S$ で微分することで導かれ、{{c1::$\Delta_C - \Delta_P = 1$}}となる。	[Definition] コールとプットのデルタの関係
コールのデルタは常にプットのデルタより「{{c1::1}}」大きい。	[Definition] コールとプットのデルタの関係
デルタ、ガンマ、ベガなどのギリシャ指標は、ポートフォリオ内で「{{c1::足し算}}」が可能である。	[Definition] ギリシャ指標の線形性
デルタ、ガンマ、ベガなどのギリシャ指標は、ポートフォリオ内で足し算が可能であるため、複雑な戦略（ストラドル、スプレッドなど）の総リスクを{{c1::単純な掛け算と足し算}}で算出できる。	[Causality] ギリシャ指標の線形性
ポートフォリオ・デルタの計算において、「{{c1::売りのマイナス}}」と「{{c2::プット自体のデルタのマイナス}}」が打ち消し合ってプラスになる計算ミスが非常に多いため、符号管理を徹底する必要がある。	[Parallel] ポートフォリオ・デルタ計算の注意点
ポートフォリオ全体のデルタを「{{c1::0}}」に調整することを{{c2::デルタ・ニュートラル戦略}}という。	[Definition] デルタ・ニュートラル戦略
現在のポートフォリオのデルタが +80 のとき、デルタ 0.5 のコールを{{c1::160}}単位売ればデルタ・ニュートラルになる。	[Causality] デルタ・ニュートラル戦略の計算例
デルタだけでなく、{{c1::ガンマ}}や{{c2::ベガ}}も同様に合算する。	[Parallel] ガンマやベガの合算
「{{c1::ガンマ・ニュートラル}}かつ{{c2::デルタ・ニュートラル}}」にするために、オプションと原資産を組み合わせて調整する手順は論述問題の頻出パターンである。	[Parallel] ガンマ・ニュートラルかつデルタ・ニュートラル戦略
コールのデルタが 0.65 である場合、同じ行使価格のプットのデルタは公式を使って「{{c1::$0.65 - 1 = -0.35$}}」と導き出す必要がある。	[Causality] プット・デルタの算出
グラフにおいて、無リスク利子率 $R_F$ と投資対象 $A$ を結ぶ直線の「傾き」がシャープ・レシオに相当します。傾きが急であるほど、同じリスクに対して{{c1::高いリターン}}を得ている「{{c2::効率の良い運用}}」と判断されます。	[Definition] シャープ・レシオの傾きの意味
シャープ・レシオは、市場インデックス（ベンチマーク）と比較するのではなく、その投資対象{{c1::単体}}の{{c2::リスクとリターンのバランス}}を評価します。	[Definition] シャープ・レシオの評価対象
効率的市場仮説の下では、すべての投資家が目指すべき最大のシャープ・レシオは{{c1::CMLの傾き}}に一致します。	[Definition] シャープ・レシオとCMLの関係
シャープ・レシオの分母は {{c1::標準偏差 ($oldsymbol{\sigma}$)}} です。これは{{c2::分散投資が不十分なポートフォリオ}}や、{{c3::個別資産の評価}}に適しています。	[Contrast] シャープ・レシオの分母と適用
トレイナー・レシオの分母は {{c1::ベータ ($oldsymbol{\beta}$)}} です。これは{{c2::分散投資が十分になされたポートフォリオの評価}}に適しています。	[Contrast] トレイナー・レシオの分母と適用
シャープ・レシオは「システマティック・リスク」と「アンシステマティック・リスク」の{{c1::両方}}を含んだ {{c2::総リスク}} でリターンを割ります。そのため、{{c3::固有リスクを抱えた運用}}の評価に威力を発揮します。	[Definition] シャープ・レシオの分母が「総リスク」であることの意味
シャープ・レシオは収益率の分布が{{c1::正規分布}}であることを前提としているため、オプションを含むような「歪んだ」分布の評価には{{c2::適さない}}場合があります。	[Definition] シャープ・レシオの限界（正規分布前提）
シャープ・レシオは、分子がマイナス（リターンが $R_F$ を下回る）の場合、{{c1::数値の解釈が困難になる}}という欠点があります。	[Definition] シャープ・レシオの限界（分子がマイナスの場合）
複数のファンドのデータが与えられ「最も優れた運用はどれか」を問う計算問題では、シャープ・レシオの公式に当てはめて数値を出し、{{c1::数値が最も大きいもの}}を選びます。	[Sequential] シャープ・レシオを用いた順位付け問題の解法
$1^\circ$ ジェンセンのアルファは証券特性線を回帰モデル：$$\alpha_j = {{c1::R_A}} - \{{{c2::R_F}} + {{c3::\beta_A}}({{c4::R_M}} - {{c2::R_F}})\}$$	[Formula] $1^\circ$ ジェンセンのアルファは証券特性線を回帰モデル
$1^\circ$ ジェンセンのアルファは証券特性線を回帰モデル：$$R_P - R_F = {{c1::\alpha}} + {{c2::\beta}}({{c3::R_M}} - {{c4::R_F}}) + \varepsilon$$	[Formula] $1^\circ$ ジェンセンのアルファは証券特性線を回帰モデル
グラフにおいて、証券市場線（SML）からの{{c1::垂直方向の乖離}}がアルファです。	[Definition] ジェンセンのアルファの定義（グラフ上）
$$\\alpha > 0$$：{{c1::リスクに見合った以上の収益を上げており、運用者は優秀（または銘柄が割安）}}。	[Definition] ジェンセンのアルファの解釈 ($\\alpha > 0$)
$$\\alpha = 0$$：{{c1::市場平均並みの効率}}。	[Definition] ジェンセンのアルファの解釈 ($\\alpha = 0$)
$$\\alpha < 0$$：{{c1::リスクに見合った収益を上げられておらず、運用能力に疑問（または銘柄が割高）}}。	[Definition] ジェンセンのアルファの解釈 ($\\alpha < 0$)
アルファが「偶然（運）」ではないことを証明するために、{{c1::$t$ 検定}}を行います。	[Causality] ジェンセンのアルファの統計的有意性の確認方法
サンプル数が少ない場合やバラツキが大きい場合、アルファがプラスでも「{{c1::統計的に有意ではない（実力とは言えない）}}」と判定されることがあります。	[Causality] 統計的有意性がない場合のアルファの解釈
ジェンセンのアルファの公式の $$\{\quad \}$$ の部分は、まさに{{c1::CAPMの基本式}}です。「実際の収益率」から「{{c2::CAPMで計算した期待収益率}}」を引くという構造をしっかり叩き込んでください。	[Parallel] ジェンセンのアルファの計算式の構造
シャープやトレイナーは「{{c1::比率（レシオ）}}」であり、単位が{{c2::ありません}}。	[Parallel] シャープ・トレイナーの単位
ジェンセンのアルファは「{{c1::％（リターンの差）}}」という{{c2::絶対量}}で表されます。	[Parallel] ジェンセンのアルファの単位
論述問題で「リスク調整後の{{c1::超過リターンの大きさ}}を測定する指標はどれか」と問われたら、ジェンセンのアルファが正解です。	[Definition] ジェンセンのアルファが測定するもの
証券特性線の回帰式において、切片が{{c1::$$\alpha$$}}、傾きが{{c2::$$\beta$$}}です。	[Parallel] 証券特性線におけるジェンセンのアルファとベータ
試験では回帰分析の結果（表）が与えられ、{{c1::切片の項の係数}}を見てアルファを判断させる形式が非常に多いです。	[Causality] 試験でのジェンセンのアルファの判断方法
「{{c1::$p$ 値が $0.05$ 以下}}」や「{{c2::$t$ 値が $2$ 以上}}」といった統計的基準を基に、「このアルファは運用能力によるものと判断できるか」という実務的な解釈が求められます。	[Parallel] $t$ 検定における統計的有意性の基準
「累乗（ルート）」の計算に注意：$$f_{1,3} = \sqrt{\frac{(1+{{c1::r_3}})^3}{(1+{{c2::r_1}})^1}} - 1$$	[Formula] 「累乗（ルート）」の計算に注意
「今から$T$年間投資する（スポット）」のと、「今から$t$年間投資し、その終了後にさらに将来の予約金利で$T-t$年間投資する（フォワード）」の結果が{{c1::同じになる}}という前提に基づいています。	[Definition] 無裁定条件（不変性）の考え方
フォワード・レート（$f_{t,T}$）は、{{c1::時点 $t$ から時点 $T$ までの期間に適用される金利}}です。	[Definition] フォワード・レート（$f_{t,T}$）の定義
スポット・レート（$r_t, r_T$）は、{{c1::現時点からそれぞれの満期までの期間に適用される金利}}です。	[Definition] スポット・レート（$r_t, r_T$）の定義
$T-t$ が1年を超える場合、{{c1::正確に累乗根を計算する}}必要があります。	[Causality] CMA試験 計算機操作の注意点（累乗根）
実質的に「$t$年後からスタートする融資」を現在組成することになる裁定取引のロジックは、{{c1::$t$年債を売る（資金を借りる）}}、{{c2::$T$年債を買う（資金を貸し付ける）}}という組み合わせです。	[Parallel] 裁定取引のロジック（割引債の売買）
デリバティブの分野では、この公式で求めた $f_{t,T}$ が FRA の「{{c1::適正な先渡金利}}」となります。	[Definition] FRA（金利先渡契約）とフォワード・レート
市場の FRA レートがこの計算値から乖離していれば、{{c1::裁定機会が存在する}}ことになります。	[Causality] FRAと裁定機会
試験問題が「半年ごと」や「連続複利」を前提としている場合、{{c1::公式の形が微妙に変わる}}ため、問題文の指示をよく読みましょう。	[Causality] フォワード・レート計算における期間の単位
① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間：$$D_{MAC} = \frac{\frac{1 \times {{c1::C}}}{1+{{c2::y}}} + \frac{2 \times {{c1::C}}}{(1+{{c2::y}})^2} + \dots + \frac{{{c3::n}} \times ({{c1::C}}+{{c4::F}})}{(1+{{c2::y}})^{{c3::n}}}}{{{c5::P}}}$$	[Formula] ① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間
① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間：$$D_{MAC} = \frac{\su{{c1::m_{t=1}}}^{{{c2::n}}} \frac{tC}{(1+{{c3::y}})^{{c4::t}}} + \frac{nF}{(1+{{c3::y}})^{{c2::n}}}}{{{c5::P}}}$$	[Formula] ① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間
① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間：$$D_{MAC} = \frac{\frac{nF}{(1+{{c1::y}})^{{c2::n}}}}{{{c3::P}}}$$	[Formula] ① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間
① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間：$$D_{MAC} = \frac{nP}{{{c1::P}}}$$	[Formula] ① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間
① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間：$$D_{MAC} = {{c1::n}}$$	[Formula] ① マコーレー・デュレーション（$D_{MAC}$）：投資の平均回収期間
② 修正デュレーション（$D_{mod}$）：債券価格の金利感応度：$$D_{mod} = {{c1::D_{MAC}}} \cdot \frac{1}{1+{{c2::y}}}$$	[Formula] ② 修正デュレーション（$D_{mod}$）：債券価格の金利感応度
マコーレー・デュレーションは、将来受け取るキャッシュ・フロー（利息と元本）の現在価値を重みとした、{{c1::投資元本の平均回収期間}}を指します。	[Definition] マコーレー・デュレーションの定義
割引債（ゼロクーポン債）の場合、途中の利払いがないため、{{c1::デュレーションは残存期間（$n$）と一致}}します。	[Causality] 割引債とマコーレー・デュレーション
利付債の場合、途中で利息を受け取る分、元本の回収が早まるため、{{c1::デュレーションは残存期間よりも短く}}なります。	[Causality] 利付債とマコーレー・デュレーション
修正デュレーションは、{{c1::金利（最終利回り）が $1\%$ 変化したときに、債券価格が何％変化するかを示す指標}}です。	[Definition] 修正デュレーションの定義
試験問題で「デュレーションを求めよ」と言われた際、選択肢の単位が「{{c1::年}}」であればマコーレー・デュレーションを、「{{c2::％（または単位なし）}}」で感応度を問うていれば修正デュレーションを指していることが多いです。	[Contrast] デュレーションの読み分け（単位）
価格変化率の近似式 $\frac{\Delta P}{P} \approx -D_{mod} \times \Delta y$ において、金利が{{c1::上昇}}すると価格は{{c2::下落}}します。	[Causality] 価格変化率の近似計算（金利と価格の関係）
